Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020,socioekonomiskt_index
1863,Hallefors,1863C1020,Hallefors centrum,1863R001,1
1863,Hallefors,1863A0020,Hallefors omland,1863R002,4
1863,Hallefors,1863A0010,Hallefors omland,1863R002,4
1863,Hallefors,1863C1010,Hallefors-Gillershojden,1863R003,3
1863,Hallefors,1863C1030,Hallefors-Kronhagen,1863R004,3
1864,Ljusnarsberg,1864C1020,Kopparberg City,1864R001,2
1864,Ljusnarsberg,1864C1010,Kopparberg Yttre-Bangbro,1864R002,3
1864,Ljusnarsberg,1864A0010,Ljusnarsberg Yttre,1864R003,3
1880,Orebro,1880C1040,Adolfsberg,1880R001,5
1880,Orebro,1880C1060,Adolfsberg,1880R001,5
1880,Orebro,1880C1100,Almby-Ormesta,1880R002,4
1880,Orebro,1880C1160,Almby-Ormesta,1880R002,4
1880,Orebro,1880C1540,Baronbackarna,1880R003,1
1880,Orebro,1880C1080,Brickebacken,1880R004,1
1880,Orebro,1880C1050,Brickebacken,1880R004,1
1880,Orebro,1880C1020,Brickeberg-Norra Bro,1880R005,4
1880,Orebro,1880C1090,Brickeberg-Norra Bro,1880R005,4
1880,Orebro,1880C1070,Brunnsgardet-Lindhult-Nasta,1880R006,4
1880,Orebro,1880C1110,Brunnsgardet-Lindhult-Nasta,1880R006,4
1880,Orebro,1880A0040,Ekeby-Almby-Hidingsta-Stora Mellosa,1880R007,4
1880,Orebro,1880A0060,Ekeby-Almby-Hidingsta-Stora Mellosa,1880R007,4
1880,Orebro,1880B3010,Ekeby-Almby-Hidingsta-Stora Mellosa,1880R007,4
1880,Orebro,1880C1180,Eklunda-Sorby,1880R008,4
1880,Orebro,1880C1200,Eklunda-Sorby,1880R008,4
1880,Orebro,1880C1170,Eklunda-Sorby,1880R008,4
1880,Orebro,1880A0120,Ervalla-Olmbrotorp,1880R009,4
1880,Orebro,1880A0140,Ervalla-Olmbrotorp,1880R009,4
1880,Orebro,1880A0090,Ervalla-Olmbrotorp,1880R009,4
1880,Orebro,1880A0070,Garphyttan-Narkes Kil,1880R010,4
1880,Orebro,1880A0130,Garphyttan-Narkes Kil,1880R010,4
1880,Orebro,1880B4010,Garphyttan-Narkes Kil,1880R010,4
1880,Orebro,1880A0080,Glanshammar,1880R011,4
1880,Orebro,1880A0100,Glanshammar,1880R011,4
1880,Orebro,1880A0110,Glanshammar,1880R011,4
1880,Orebro,1880C1580,Hagaby-Ringstorp,1880R012,4
1880,Orebro,1880C1610,Hagaby-Ringstorp,1880R012,4
1880,Orebro,1880C1440,Holmen-Hjarsta,1880R013,4
1880,Orebro,1880C1480,Holmen-Hjarsta,1880R013,4
1880,Orebro,1880C1500,Holmen-Hjarsta,1880R013,4
1880,Orebro,1880C1680,Hovsta,1880R014,5
1880,Orebro,1880C1690,Hovsta,1880R014,5
1880,Orebro,1880C1140,Ladugardsangen,1880R015,4
1880,Orebro,1880A0050,Latorp-Taby-Vintrosa,1880R016,4
1880,Orebro,1880B2010,Latorp-Taby-Vintrosa,1880R016,4
1880,Orebro,1880C1660,Lillan,1880R017,5
1880,Orebro,1880C1670,Lillan,1880R017,5
1880,Orebro,1880C1640,Lundby,1880R018,4
1880,Orebro,1880C1650,Lundby,1880R018,4
1880,Orebro,1880C1010,Marieberg-Mosas,1880R019,4
1880,Orebro,1880C1030,Marieberg-Mosas,1880R019,4
1880,Orebro,1880C1380,Markbacken-Vastra Mark,1880R020,2
1880,Orebro,1880C1400,Markbacken-Vastra Mark,1880R020,2
1880,Orebro,1880C1450,Markbacken-Vastra Mark,1880R020,2
1880,Orebro,1880C1520,Mellringe-Bjorkhaga,1880R021,4
1880,Orebro,1880C1620,Mellringe-Bjorkhaga,1880R021,4
1880,Orebro,1880C1340,Mellringe-Bjorkhaga,1880R021,4
1880,Orebro,1880C1550,Nya Hjarsta-Nyponlunden,1880R022,4
1880,Orebro,1880C1560,Nya Hjarsta-Nyponlunden,1880R022,4
1880,Orebro,1880C1270,Nasby-Norra Ormesta,1880R023,4
1880,Orebro,1880C1210,Rosta-Ornsro,1880R024,3
1880,Orebro,1880C1300,Rosta-Ornsro,1880R024,3
1880,Orebro,1880C1320,Rosta-Ornsro,1880R024,3
1880,Orebro,1880C1430,Rynninge-Grenadjarstaden,1880R025,4
1880,Orebro,1880C1510,Rynninge-Grenadjarstaden,1880R025,4
1880,Orebro,1880C1120,Sorbyangen,1880R026,4
1880,Orebro,1880C1130,Sorbyangen,1880R026,4
1880,Orebro,1880C1150,Tybble,1880R027,2
1880,Orebro,1880C1390,Varberga-Oxhagen,1880R028,1
1880,Orebro,1880C1490,Varberga-Oxhagen,1880R028,1
1880,Orebro,1880C1530,Varberga-Oxhagen,1880R028,1
1880,Orebro,1880C1570,Vivalla,1880R029,1
1880,Orebro,1880C1590,Vivalla,1880R029,1
1880,Orebro,1880C1600,Vivalla,1880R029,1
1880,Orebro,1880C1630,Vivalla,1880R029,1
1880,Orebro,1880C1260,Vasthaga-Solhaga,1880R030,3
1880,Orebro,1880C1310,Vasthaga-Solhaga,1880R030,3
1880,Orebro,1880C1290,Orebro city,1880R031,4
1880,Orebro,1880C1350,Orebro city,1880R031,4
1880,Orebro,1880C1360,Orebro city,1880R031,4
1880,Orebro,1880C1410,Orebro norr-CV,1880R032,3
1880,Orebro,1880C1460,Orebro norr-CV,1880R032,3
1880,Orebro,1880C1470,Orebro norr-CV,1880R032,3
1880,Orebro,1880C1190,Orebro soder,1880R033,3
1880,Orebro,1880C1220,Orebro soder,1880R033,3
1880,Orebro,1880C1240,Orebro soder,1880R033,3
1880,Orebro,1880C1420,Orebro vaster,1880R034,3
1880,Orebro,1880C1330,Orebro vaster,1880R034,3
1880,Orebro,1880C1370,Orebro vaster,1880R034,3
1880,Orebro,1880C1230,Orebro oster,1880R035,4
1880,Orebro,1880C1250,Orebro oster,1880R035,4
1880,Orebro,1880C1280,Orebro oster,1880R035,4
1880,Orebro,1880A0010,Osternarke,1880R036,3
1880,Orebro,1880A0020,Osternarke,1880R036,3
1880,Orebro,1880A0030,Osternarke,1880R036,3
1880,Orebro,1880B5010,Osternarke,1880R036,3
1881,Kumla,1881C1060,Haga-Djupadal-Asen,1881R001,4
1881,Kumla,1881C1070,Haga-Djupadal-Asen,1881R001,4
1881,Kumla,1881C1030,Kumla centrum-Fylsta-Via,1881R002,2
1881,Kumla,1881C1050,Kumla centrum-Fylsta-Via,1881R002,2
1881,Kumla,1881C1020,Kumla omland,1881R003,4
1881,Kumla,1881A0010,Kumla omland,1881R003,4
1881,Kumla,1881A0020,Kumla omland,1881R003,4
1881,Kumla,1881C1010,Kumlaby-Korsta-Sannahed,1881R004,3
1881,Kumla,1881C1040,Kumlaby-Korsta-Sannahed,1881R004,3
1881,Kumla,1881C1080,Oppegard-Skogstorp-Smedstorp,1881R005,4
1881,Kumla,1881C1090,Oppegard-Skogstorp-Smedstorp,1881R005,4
1882,Askersund,1882A0040,Askersund omland norr,1882R001,4
1882,Askersund,1882A0010,Askersund omland soder,1882R002,3
1882,Askersund,1882A0030,Askersund omland vaster,1882R003,4
1882,Askersund,1882A0020,Askersund omland oster,1882R004,4
1882,Askersund,1882C1010,Askersund stad,1882R005,3
1882,Askersund,1882C1020,Askersund stad,1882R005,3
1882,Askersund,1882C1030,Askersund stad,1882R005,3
1882,Askersund,1882B2010,Asbro,1882R006,3
1883,Karlskoga,1883C1140,Karlskoga norra tatort,1883R001,3
1883,Karlskoga,1883C1090,Karlskoga norra tatort,1883R001,3
1883,Karlskoga,1883C1100,Karlskoga norra tatort,1883R001,3
1883,Karlskoga,1883C1120,Karlskoga norra tatort,1883R001,3
1883,Karlskoga,1883C1130,Karlskoga norra tatort,1883R001,3
1883,Karlskoga,1883A0030,Karlskoga omland,1883R002,4
1883,Karlskoga,1883C1060,Karlskoga vastra tatort,1883R003,3
1883,Karlskoga,1883C1010,Karlskoga vastra tatort,1883R003,3
1883,Karlskoga,1883C1020,Karlskoga vastra tatort,1883R003,3
1883,Karlskoga,1883C1030,Karlskoga vastra tatort,1883R003,3
1883,Karlskoga,1883C1040,Karlskoga vastra tatort,1883R003,3
1883,Karlskoga,1883C1050,Karlskoga vastra tatort,1883R003,3
1883,Karlskoga,1883C1070,Karlskoga ostra tatort,1883R004,4
1883,Karlskoga,1883C1080,Karlskoga ostra tatort,1883R004,4
1883,Karlskoga,1883C1110,Karlskoga ostra tatort,1883R004,4
1883,Karlskoga,1883C1150,Karlskoga ostra tatort,1883R004,4
1884,Nora,1884C1040,Esstorp-Fibbetorp,1884R001,4
1884,Nora,1884A0020,Nora landsbygd norr,1884R002,4
1884,Nora,1884A0010,Nora landsbygd soder,1884R003,4
1884,Nora,1884C1050,Nora norra centrum,1884R004,4
1884,Nora,1884C1030,Nora sodra centrum,1884R005,2
1884,Nora,1884C1010,Pershyttan-Hitorp,1884R006,4
1884,Nora,1884C1020,As-Gyttorp,1884R007,3
1885,Lindesberg,1885A0010,Fellingsbro landsbygd,1885R001,3
1885,Lindesberg,1885B4010,Fellingsbro tatort,1885R002,3
1885,Lindesberg,1885A0020,Frovi landsbygd,1885R003,3
1885,Lindesberg,1885A0030,Frovi landsbygd,1885R003,3
1885,Lindesberg,1885B2010,Frovi tatort,1885R004,3
1885,Lindesberg,1885B2020,Frovi tatort,1885R004,3
1885,Lindesberg,1885A0040,Lindesberg landsbygd,1885R005,4
1885,Lindesberg,1885C1050,Lindesberg nordostra,1885R006,1
1885,Lindesberg,1885C1040,Lindesberg norra,1885R007,3
1885,Lindesberg,1885C1020,Lindesberg sydostra,1885R008,4
1885,Lindesberg,1885C1010,Lindesberg sodra,1885R009,3
1885,Lindesberg,1885C1030,Lindesberg vastra,1885R010,4
1885,Lindesberg,1885A0060,Stora landsbygd,1885R011,4
1885,Lindesberg,1885A0050,Stora landsbygd,1885R011,4
1885,Lindesberg,1885B3010,Stora tatort,1885R012,3
1885,Lindesberg,1885B3020,Stora tatort,1885R012,3
1904,Skinnskatteberg,1904C1010,Skinnskatteberg centralort,1904R001,3
1904,Skinnskatteberg,1904A0010,Skinnskatteberg ytteromraden,1904R002,4
1907,Surahammar,1907C1020,Bruket,1907R001,4
1907,Surahammar,1907C1040,Dalskogen,1907R002,3
1907,Surahammar,1907B2010,Ramnas,1907R003,3
1907,Surahammar,1907C1030,Skogslund,1907R004,4
1907,Surahammar,1907C1010,Stavtorpet,1907R005,4
1907,Surahammar,1907A0010,Surahammars landsbygd,1907R006,3
1907,Surahammar,1907B3010,Virsbo,1907R007,3
1960,Kungsor,1960A0010,Granhammar-Torpa,1960R001,4
1960,Kungsor,1960C1020,Kungsor centrala,1960R002,2
1960,Kungsor,1960C1030,Kungsor norra,1960R003,4
1960,Kungsor,1960C1010,Kungsor sodra,1960R004,3
1960,Kungsor,1960A0020,Valskog-Kungs Barkaro,1960R005,4
1961,Hallstahammar,1961C1060,Barnangen-Centrum-Trollebo,1961R001,3
1961,Hallstahammar,1961C1070,Duvhallarna-Fredhem,1961R002,4
1961,Hallstahammar,1961A0020,Hallstahammar-Kolback landsbygd,1961R003,4
1961,Hallstahammar,1961C1010,Kolback-Sorstafors,1961R004,4
1961,Hallstahammar,1961C1020,Kolback-Sorstafors,1961R004,4
1961,Hallstahammar,1961C1050,Nibble-Lovboas,1961R005,2
1961,Hallstahammar,1961C1040,Nas-Lustigkulla,1961R006,4
1961,Hallstahammar,1961A0010,Stromsholm-Saby,1961R007,4
1961,Hallstahammar,1961C1030,Surbrunnsvagen-Tuna,1961R008,2
1962,Norberg,1962C1030,Norberg norra,1962R001,4
1962,Norberg,1962A0010,Norberg omland,1962R002,4
1962,Norberg,1962C1020,Norberg vastra,1962R003,2
1962,Norberg,1962C1010,Norberg ostra,1962R004,3
1980,Vasteras,1980C1130,Annedal-Sydvastra centrum,1980R001,5
1980,Vasteras,1980C1420,Aroslund-Karlsdal,1980R002,4
1980,Vasteras,1980C1440,Aroslund-Karlsdal,1980R002,4
1980,Vasteras,1980C1390,Blasbo-Norrmalm,1980R003,4
1980,Vasteras,1980C1600,Brottberga-Norra Vallby,1980R004,4
1980,Vasteras,1980B5010,Dingtuna,1980R005,4
1980,Vasteras,1980C1010,Enhagen-Barkaro,1980R006,5
1980,Vasteras,1980C1020,Enhagen-Barkaro,1980R006,5
1980,Vasteras,1980C1310,Erikslund-Eriksborg-Hagaberg,1980R007,4
1980,Vasteras,1980C1590,Finnslatten-Norra Bjurhovda,1980R008,5
1980,Vasteras,1980C1060,Framnas-Talltorp-Hasslo,1980R009,5
1980,Vasteras,1980C1140,Framnas-Talltorp-Hasslo,1980R009,5
1980,Vasteras,1980C1460,Gideonsberg-Emaus,1980R010,4
1980,Vasteras,1980C1510,Gideonsberg-Emaus,1980R010,4
1980,Vasteras,1980C1030,Hacksta-Stohagen,1980R011,4
1980,Vasteras,1980C1450,Haga-Sandgardet,1980R012,4
1980,Vasteras,1980C1550,Haga-Sandgardet,1980R012,4
1980,Vasteras,1980C1570,Haga-Sandgardet,1980R012,4
1980,Vasteras,1980C1120,Hammarby Stadshage-Ostra Hammarby-Sodra Vetterstorp,1980R013,2
1980,Vasteras,1980C1170,Hammarby Stadshage-Ostra Hammarby-Sodra Vetterstorp,1980R013,2
1980,Vasteras,1980C1330,Hemdal-Klockartorpet,1980R014,4
1980,Vasteras,1980C1410,Hemdal-Klockartorpet,1980R014,4
1980,Vasteras,1980C1350,Herrgardet-Kyrkbacken,1980R015,4
1980,Vasteras,1980C1360,Herrgardet-Kyrkbacken,1980R015,4
1980,Vasteras,1980C1700,Hokasen-Hokasen omland,1980R016,5
1980,Vasteras,1980C1710,Hokasen-Hokasen omland,1980R016,5
1980,Vasteras,1980B3020,Irsta,1980R017,5
1980,Vasteras,1980B3010,Irsta,1980R017,5
1980,Vasteras,1980C1320,Kopparlunden-Ostermalm,1980R018,3
1980,Vasteras,1980C1370,Kopparlunden-Ostermalm,1980R018,3
1980,Vasteras,1980B4010,Kvicksund,1980R019,5
1980,Vasteras,1980C1490,Malmaberg,1980R020,3
1980,Vasteras,1980C1500,Malmaberg,1980R020,3
1980,Vasteras,1980C1540,Malmaberg,1980R020,3
1980,Vasteras,1980C1560,Nordanby Garde-Norra Gideonsberg,1980R021,4
1980,Vasteras,1980C1610,Nordanby Garde-Norra Gideonsberg,1980R021,4
1980,Vasteras,1980C1480,Norra Brandthovda-Tibble,1980R022,4
1980,Vasteras,1980C1620,Norra Skallberget-Nordanby,1980R023,2
1980,Vasteras,1980C1660,Ronnby-Billsta-Ashagen,1980R024,4
1980,Vasteras,1980C1670,Ronnby-Billsta-Ashagen,1980R024,4
1980,Vasteras,1980C1430,Skiljeboplatsen,1980R025,2
1980,Vasteras,1980C1300,Skiljebo-Sodra Brandthovda-Halla,1980R026,5
1980,Vasteras,1980B2010,Skultuna,1980R027,3
1980,Vasteras,1980B2020,Skultuna,1980R027,3
1980,Vasteras,1980C1520,Sydvastra Bjurhovda,1980R028,3
1980,Vasteras,1980C1630,Sodra Gryta,1980R029,3
1980,Vasteras,1980C1640,Sodra Gryta,1980R029,3
1980,Vasteras,1980C1250,Sodra Jakobsberg,1980R030,4
1980,Vasteras,1980C1530,Sodra Skallberget,1980R031,2
1980,Vasteras,1980C1720,Tillberga,1980R032,4
1980,Vasteras,1980C1580,Vega-Tunby-Sydvastra Nordanby,1980R033,3
1980,Vasteras,1980C1280,Vetterslund-Nordostra Raby,1980R034,3
1980,Vasteras,1980A0050,Vasteras norra landsbygd,1980R035,4
1980,Vasteras,1980A0060,Vasteras norra landsbygd,1980R035,4
1980,Vasteras,1980A0010,Vasteras vastra landsbygd,1980R036,4
1980,Vasteras,1980A0030,Vasteras vastra landsbygd,1980R036,4
1980,Vasteras,1980A0020,Vasteras ostra landsbygd,1980R037,4
1980,Vasteras,1980A0040,Vasteras ostra landsbygd,1980R037,4
1980,Vasteras,1980C1050,Vastra Backby-Nordostra Skalby,1980R038,3
1980,Vasteras,1980C1080,Vastra Backby-Nordostra Skalby,1980R038,3
1980,Vasteras,1980C1110,Vastra Backby-Nordostra Skalby,1980R038,3
1980,Vasteras,1980C1230,Vastra centrum-Vastermalm-Almelund,1980R039,4
1980,Vasteras,1980C1260,Vastra centrum-Vastermalm-Almelund,1980R039,4
1980,Vasteras,1980C1070,Vastra Hammarby,1980R040,2
1980,Vasteras,1980C1470,Vastra Pettersberg-Sodra Vallby-Kalltorp,1980R041,1
1980,Vasteras,1980C1340,Vastra Pettersberg-Sodra Vallby-Kalltorp,1980R041,1
1980,Vasteras,1980C1400,Vastra Pettersberg-Sodra Vallby-Kalltorp,1980R041,1
1980,Vasteras,1980C1200,Vastra Raby,1980R042,1
1980,Vasteras,1980C1040,Vastra Skalby,1980R043,4
1980,Vasteras,1980C1290,Vastra Viksang-Kungsangen-Angsgardet,1980R044,2
1980,Vasteras,1980C1650,Onsta-Norra Gryta-Stenby,1980R045,4
1980,Vasteras,1980C1680,Onsta-Norra Gryta-Stenby,1980R045,4
1980,Vasteras,1980C1690,Onsta-Norra Gryta-Stenby,1980R045,4
1980,Vasteras,1980C1180,Ostra Backby,1980R046,1
1980,Vasteras,1980C1100,Ostra Backby,1980R046,1
1980,Vasteras,1980C1150,Ostra hamnen-Oster Malarstrand,1980R047,4
1980,Vasteras,1980C1160,Ostra hamnen-Oster Malarstrand,1980R047,4
1980,Vasteras,1980C1220,Ostra hamnen-Oster Malarstrand,1980R047,4
1980,Vasteras,1980C1090,Ostra hamnen-Oster Malarstrand,1980R047,4
1980,Vasteras,1980C1380,Ostra Pettersberg-Trumslagarbacken-Lustigkulla,1980R048,3
1980,Vasteras,1980C1190,Ostra Raby-Norra Vetterstorp,1980R049,2
1980,Vasteras,1980C1270,Ostra Raby-Norra Vetterstorp,1980R049,2
1980,Vasteras,1980C1240,Ostra Viksang,1980R050,4
1980,Vasteras,1980C1210,Ostra Viksang,1980R050,4
1981,Sala,1981C1050,Sala centralt,1981R001,3
1981,Sala,1981C1040,Sala centralt,1981R001,3
1981,Sala,1981A0030,Sala omland norra,1981R002,4
1981,Sala,1981A0040,Sala omland norra,1981R002,4
1981,Sala,1981A0050,Sala omland norra,1981R002,4
1981,Sala,1981A0010,Sala omland sodra,1981R003,4
1981,Sala,1981A0020,Sala omland sodra,1981R003,4
1981,Sala,1981C1070,Sala stad ovriga,1981R004,4
1981,Sala,1981C1010,Sala stad ovriga,1981R004,4
1981,Sala,1981C1020,Sala stad ovriga,1981R004,4
1981,Sala,1981C1030,Akra-Jakobsberg-Bryggeriet,1981R005,1
1981,Sala,1981C1060,Akra-Jakobsberg-Bryggeriet,1981R005,1
1982,Fagersta,1982C1050,Fagersta centrum,1982R001,1
1982,Fagersta,1982C1060,Fagersta centrum,1982R001,1
1982,Fagersta,1982C1020,Fagersta centrum,1982R001,1
1982,Fagersta,1982C1040,Per Ols,1982R002,4
1982,Fagersta,1982C1010,Vastanfors vastra-Hedkarra,1982R003,4
1982,Fagersta,1982C1030,Vastanfors ostra-Meling,1982R004,4
1982,Fagersta,1982A0010,Avestbo-Angelsberg-Ulvsbo,1982R005,4
1983,Koping,1983B2020,Kolsva,1983R001,3
1983,Koping,1983B2010,Kolsva,1983R001,3
1983,Koping,1983C1050,Koping centrala,1983R002,3
1983,Koping,1983C1070,Koping centrala,1983R002,3
1983,Koping,1983C1090,Koping nordvast,1983R003,3
1983,Koping,1983C1100,Koping nordvast,1983R003,3
1983,Koping,1983C1020,Koping sydvast,1983R004,4
1983,Koping,1983C1030,Koping sydvast,1983R004,4
1983,Koping,1983A0020,Koping vastra omland,1983R005,3
1983,Koping,1983C1010,Koping vastra omland,1983R005,3
1983,Koping,1983A0030,Koping ostra omland,1983R006,4
1983,Koping,1983A0010,Koping ostra omland,1983R006,4
1983,Koping,1983C1040,Nibblesbacke,1983R007,1
1983,Koping,1983C1080,Skogsborg,1983R008,4
1983,Koping,1983C1060,Ostanas-Johannisdal,1983R009,3
1983,Koping,1983C1110,Ostanas-Johannisdal,1983R009,3
1984,Arboga,1984A0010,Arboga landsbyggd norr,1984R001,4
1984,Arboga,1984A0020,Arboga landsbyggd syd,1984R002,4
1984,Arboga,1984C1060,Grindberga-Anneberg,1984R003,4
1984,Arboga,1984C1050,Ladubackgardena-Prastgardet,1984R004,4
1984,Arboga,1984C1040,Nastkvarn-Studrestaden,1984R005,3
1984,Arboga,1984C1030,Sjukhusgardet-Ekbacken,1984R006,3
1984,Arboga,1984C1010,Stromsnas-Brattberget,1984R007,3
1984,Arboga,1984C1070,Vasastaden-Marieborg-Nasby,1984R008,1
1984,Arboga,1984C1020,Vinbacken-Abrinken-Soder,1984R009,2
2021,Vansbro,2021A0010,Vansbro vastra landsbygd,2021R001,4
2021,Vansbro,2021C1010,Vansbro,2021R002,3
2021,Vansbro,2021B2010,Dala-Jarna,2021R003,4
2021,Vansbro,2021A0020,Vansbro ostra landsbygd,2021R004,3
2023,Malung-Salen,2023A0020,Limedsforsen-Lima-Rorbacksnas,2023R001,4
2023,Malung-Salen,2023C1030,Malungs nordostra tatort,2023R002,2
2023,Malung-Salen,2023A0010,Malungs omland,2023R003,3
2023,Malung-Salen,2023C1010,Malungs sydostra tatort,2023R004,4
2023,Malung-Salen,2023C1020,Malungs vastra tatort,2023R005,4
2023,Malung-Salen,2023A0030,Transtrand-Salen-Sorsjon,2023R006,4
2026,Gagnef,2026A0010,Bjorbo,2026R001,3
2026,Gagnef,2026A0020,Brotjarna omland,2026R002,4
2026,Gagnef,2026C1010,Djurmo omland,2026R003,4
2026,Gagnef,2026C1020,Djuras,2026R004,4
2026,Gagnef,2026B3010,Kyrkbyn,2026R005,4
2026,Gagnef,2026B2010,Mockfjard,2026R006,3
2029,Leksand,2029C1010,Insjon-Tunsta,2029R001,3
2029,Leksand,2029C1020,Insjon-Tunsta,2029R001,3
2029,Leksand,2029C1060,Karingberget,2029R002,4
2029,Leksand,2029C1050,Noret-Ullvi-Ronnas,2029R003,3
2029,Leksand,2029A0010,Siljansnas-Leksand vast,2029R004,4
2029,Leksand,2029B2010,Siljansnas-Leksand vast,2029R004,4
2029,Leksand,2029A0020,Tallberg-Leksand ost,2029R005,4
2029,Leksand,2029C1070,Tallberg-Leksand ost,2029R005,4
2029,Leksand,2029C1030,Akero-Vastanvik-Haradsbygden,2029R006,4
2029,Leksand,2029C1040,Akero-Vastanvik-Haradsbygden,2029R006,4
2031,Rattvik,2031C1020,Rattvik centrum-Sjurberg,2031R001,3
2031,Rattvik,2031C1030,Rattvik nordostra,2031R002,3
2031,Rattvik,2031A0020,Rattvik norra omland,2031R003,3
2031,Rattvik,2031C1040,Rattvik norra-Vikarbyn,2031R004,4
2031,Rattvik,2031C1010,Rattvik sodra,2031R005,4
2031,Rattvik,2031A0010,Rattvik sodra omland,2031R006,4
2034,Orsa,2034C1020,Orsa centrala,2034R001,3
2034,Orsa,2034C1030,Orsa centrala,2034R001,3
2034,Orsa,2034C1040,Orsa nordvastra,2034R002,4
2034,Orsa,2034A0010,Orsa omland,2034R003,3
2034,Orsa,2034C1010,Orsa sydostra,2034R004,4
2039,Alvdalen,2039A0030,Idre-Alvdalen norra omland,2039R001,3
2039,Alvdalen,2039C1020,Rot-Holen-Naset,2039R002,4
2039,Alvdalen,2039A0020,Sarna-Alvdalen mellersta omland,2039R003,3
2039,Alvdalen,2039A0010,Alvdalen sodra omland,2039R004,4
2039,Alvdalen,2039C1010,Alvdalen-Katilla-Vastang,2039R005,3
2061,Smedjebacken,2061A0020,Hagge-Bjorsjo,2061R001,4
2061,Smedjebacken,2061A0010,Malingsbo-Larsbo,2061R002,4
2061,Smedjebacken,2061C1040,Morgardshammar-Gubbo,2061R003,4
2061,Smedjebacken,2061C1020,Smedjebacken centrum,2061R004,2
2061,Smedjebacken,2061C1030,Smedjebacken Norra,2061R005,3
2061,Smedjebacken,2061C1010,Smedjebacken Sodra,2061R006,3
2061,Smedjebacken,2061A0030,Starbo-Asmansbo,2061R007,4
2061,Smedjebacken,2061B2010,Soderbarke,2061R008,4
2062,Mora,2062C1010,Farnas-Nusnas,2062R001,4
2062,Mora,2062C1020,Hanakni-Utmeland-Vinas,2062R002,4
2062,Mora,2062C1050,Mora centrala,2062R003,3
2062,Mora,2062A0030,Mora nordvastra,2062R004,3
2062,Mora,2062C1060,Morkarlby-Selja-Langlet,2062R005,4
2062,Mora,2062C1070,Noret norra,2062R006,3
2062,Mora,2062C1040,Noret sodra,2062R007,3
2062,Mora,2062C1030,Saxnas-Yvraden,2062R008,3
2062,Mora,2062A0010,Solleron-Gesunda-Ryssa,2062R009,4
2062,Mora,2062A0020,Vattnas-Bergkarlas-Garsas,2062R010,4
2062,Mora,2062B2010,Vamhus-Bonas,2062R011,4
2062,Mora,2062C1080,Ona-Ostnor-Krakberg,2062R012,4
2080,Falun,2080A0020,Aspeboda,2080R001,4
2080,Falun,2080B2010,Bjursas,2080R002,4
2080,Falun,2080B2020,Bjursas,2080R002,4
2080,Falun,2080A0050,Bjursas omland-Sagmyra,2080R003,3
2080,Falun,2080C1240,Bojsenburg,2080R004,1
2080,Falun,2080A0060,Enviken-Linghed-Svardsjo omland,2080R005,4
2080,Falun,2080B4010,Enviken-Linghed-Svardsjo omland,2080R005,4
2080,Falun,2080C1150,Falu centrum norra,2080R006,4
2080,Falun,2080C1160,Falu centrum norra,2080R006,4
2080,Falun,2080C1170,Falu centrum norra,2080R006,4
2080,Falun,2080C1110,Falu centrum sodra,2080R007,3
2080,Falun,2080C1130,Falu centrum sodra,2080R007,3
2080,Falun,2080C1140,Falu centrum sodra,2080R007,3
2080,Falun,2080B5010,Grycksbo,2080R008,4
2080,Falun,2080C1210,Herrhagen,2080R009,1
2080,Falun,2080C1100,Hosjo,2080R010,4
2080,Falun,2080C1020,Hosjo,2080R010,4
2080,Falun,2080C1010,Kvarnberget-Framby-Kallviken,2080R011,3
2080,Falun,2080C1060,Kvarnberget-Framby-Kallviken,2080R011,3
2080,Falun,2080C1090,Nedre Norslund,2080R012,2
2080,Falun,2080C1030,Pilbo-Samuelsdal-Gruvriset,2080R013,4
2080,Falun,2080C1050,Pilbo-Samuelsdal-Gruvriset,2080R013,4
2080,Falun,2080C1120,Slatta-Gamla Berget,2080R014,5
2080,Falun,2080C1200,Slatta-Gamla Berget,2080R014,5
2080,Falun,2080C1230,Slatta-Gamla Berget,2080R014,5
2080,Falun,2080C1180,Stennaset-Britsarvet-Lugnet,2080R015,4
2080,Falun,2080C1190,Stennaset-Britsarvet-Lugnet,2080R015,4
2080,Falun,2080C1220,Stennaset-Britsarvet-Lugnet,2080R015,4
2080,Falun,2080C1260,Stennaset-Britsarvet-Lugnet,2080R015,4
2080,Falun,2080A0030,Sundborn-Danholn-Toftbyn,2080R016,4
2080,Falun,2080A0040,Sundborn-Danholn-Toftbyn,2080R016,4
2080,Falun,2080C1250,Sundborn-Danholn-Toftbyn,2080R016,4
2080,Falun,2080B3010,Svardsjo,2080R017,4
2080,Falun,2080A0010,Vika,2080R018,4
2080,Falun,2080C1080,Ovre Norslund-Halsinggarden-Korsnas,2080R019,4
2080,Falun,2080C1040,Ovre Norslund-Halsinggarden-Korsnas,2080R019,4
2080,Falun,2080C1070,Ovre Norslund-Halsinggarden-Korsnas,2080R019,4
2081,Borlange,2081C1180,Bulllermyren,2081R001,1
2081,Borlange,2081C1160,Forssa,2081R002,4
2081,Borlange,2081C1020,Gylle-Aselby-Farjegardarna-Hytting,2081R003,4
2081,Borlange,2081C1030,Gylle-Aselby-Farjegardarna-Hytting,2081R003,4
2081,Borlange,2081C1050,Gylle-Aselby-Farjegardarna-Hytting,2081R003,4
2081,Borlange,2081C1070,Jakobsgardarna-Paradiset-Nygardsdalen,2081R004,1
