Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020
1490,Borås,1490C1130,Borås centrum sydöst,1490R003
1490,Borås,1490C1190,Borås centrum sydöst,1490R003
1490,Borås,1490C1200,Borås centrum sydöst,1490R003
1490,Borås,1490A0080,Bredared,1490R004
1490,Borås,1490C1400,Brämhult,1490R005
1490,Borås,1490C1440,Brämhult,1490R005
1490,Borås,1490C1250,Byttorp-Parkstaden,1490R006
1490,Borås,1490C1260,Byttorp-Parkstaden,1490R006
1490,Borås,1490B3010,Dalsjöfors,1490R007
1490,Borås,1490B3020,Dalsjöfors,1490R007
1490,Borås,1490B3030,Dalsjöfors,1490R007
1490,Borås,1490C1010,Dammsvedjan,1490R008
1490,Borås,1490C1430,Ekås-Hestra,1490R009
1490,Borås,1490C1450,Ekås-Hestra,1490R009
1490,Borås,1490C1560,Fristad centrum,1490R010
1490,Borås,1490C1580,Fristad centrum,1490R010
1490,Borås,1490A0090,Fristad omland,1490R011
1490,Borås,1490C1570,Fristad-Asklanda,1490R012
1490,Borås,1490C1540,Frufällan-Sparsör väst,1490R013
1490,Borås,1490B4020,Gånghester,1490R014
1490,Borås,1490C1020,Göta centrum-Kristineberg väst,1490R015
1490,Borås,1490C1110,Göta centrum-Kristineberg väst,1490R015
1490,Borås,1490A0070,Hedared-Sandhult-Backabo,1490R016
1490,Borås,1490C1180,Hulta centrum-Sörmarken,1490R017
1490,Borås,1490C1210,Hulta centrum-Sörmarken,1490R017
1490,Borås,1490C1090,Hulta syd-Trandared norr-Brotorp,1490R018
1490,Borås,1490C1140,Hulta syd-Trandared norr-Brotorp,1490R018
1490,Borås,1490C1030,Hulta syd-Trandared norr-Brotorp,1490R018
1490,Borås,1490C1290,Hässleholmen väst,1490R019
1490,Borås,1490C1370,Hässleholmen väst,1490R019
1490,Borås,1490C1420,Hässleholmen öst norr,1490R020
1490,Borås,1490C1350,Hässleholmen öst norr,1490R020
1490,Borås,1490B2010,Kinnarumma-Fagerhult-Viskafors öst,1490R021
1490,Borås,1490C1050,Kristineberg öst-Hedvigsborg,1490R022
1490,Borås,1490C1320,Lugnet,1490R023
1490,Borås,1490C1330,Lugnet,1490R023
1490,Borås,1490A0020,Målsryd-Aplared-Dannike,1490R024
1490,Borås,1490A0040,Målsryd-Aplared-Dannike,1490R024
1490,Borås,1490B4010,Målsryd-Aplared-Dannike,1490R024
1490,Borås,1490C1300,Norrby,1490R025
1490,Borås,1490C1340,Norrby,1490R025
1490,Borås,1490C1410,Norrmalm norr,1490R026
1490,Borås,1490C1460,Norrmalm norr,1490R026
1490,Borås,1490C1070,Regementet,1490R027
1490,Borås,1490C1520,Ryda-Alideberg-Knalleland,1490R028
1490,Borås,1490B2030,Rydboholm-Viskafors centrum,1490R029
1490,Borås,1490B2040,Rydboholm-Viskafors centrum,1490R029
1490,Borås,1490A0060,Rångedala,1490R030
1490,Borås,1490C1280,Salängen,1490R031
1490,Borås,1490C1160,Sandared,1490R032
1490,Borås,1490C1170,Sandared,1490R032
1490,Borås,1490C1480,Sjöbo centrum,1490R033
1490,Borås,1490C1490,Sjöbo centrum,1490R033
1490,Borås,1490C1510,Sjöbo norra,1490R034
1490,Borås,1490C1500,Sjöbo norra,1490R034
1490,Borås,1490C1470,Sjöbo-Johannelund,1490R035
1490,Borås,1490C1150,Sjömarken-Lundaskog,1490R036
1490,Borås,1490C1310,Sjömarken-Lundaskog,1490R036
1490,Borås,1490C1550,Sparsör öst,1490R037
1490,Borås,1490C1220,Stadskärnan-Druvefors,1490R038
1490,Borås,1490C1120,Stadskärnan-Druvefors,1490R038
1490,Borås,1490B2020,Svaneholm,1490R039
1490,Borås,1490C1230,Svensgärde,1490R040
1490,Borås,1490C1530,Södra Öresjö,1490R041
1490,Borås,1490C1060,Trandared centrum,1490R042
1490,Borås,1490C1080,Trandared centrum,1490R042
1490,Borås,1490C1040,Viared-Ramnaslätt-Tullen,1490R043
1490,Borås,1490C1240,Viared-Ramnaslätt-Tullen,1490R043
1490,Borås,1490A0030,Viskafors västra omland,1490R044
1490,Borås,1490A0010,Viskafors östra omland,1490R045
1490,Borås,1490A0050,Äspered,1490R046
1490,Borås,1490C1270,Östermalm,1490R047
1491,Ulricehamn,1491C1060,Fotåsen-Brunn,1491R001
1491,Ulricehamn,1491C1010,Fredriksberg,1491R002
1491,Ulricehamn,1491A0010,Gällstad,1491R003
1491,Ulricehamn,1491C1070,Hester-Karlslätt-Höghult,1491R004
1491,Ulricehamn,1491C1050,Hester-Karlslätt-Höghult,1491R004
1491,Ulricehamn,1491A0020,Hökerum-Tvärred-Vegby,1491R005
1491,Ulricehamn,1491A0040,Hökerum-Tvärred-Vegby,1491R005
1491,Ulricehamn,1491A0030,Hössna-Timmele,1491R006
1491,Ulricehamn,1491A0050,Hössna-Timmele,1491R006
1491,Ulricehamn,1491A0060,Redväg,1491R007
1491,Ulricehamn,1491B2010,Redväg,1491R007
1491,Ulricehamn,1491C1040,Ulricehamn centrum,1491R008
1491,Ulricehamn,1491C1030,Ulricehamn södra centrum,1491R009
1491,Ulricehamn,1491C1020,Ulricehamn södra centrum,1491R009
1492,Åmål,1492C1040,Åmål centrum västra,1492R001
1492,Åmål,1492C1030,Åmål centrum östra,1492R002
1492,Åmål,1492A0020,Åmål landsbygd norra,1492R003
1492,Åmål,1492A0010,Åmål landsbygd södra,1492R004
1492,Åmål,1492C1050,Åmål norra,1492R005
1492,Åmål,1492C1020,Åmål sydvästra,1492R006
1492,Åmål,1492C1010,Åmål södra,1492R007
1493,Mariestad,1493C1080,Ekudden-Västra skogen,1493R001
1493,Mariestad,1493C1020,Grangärdet-Muggebo,1493R002
1493,Mariestad,1493C1060,Gärdet-Drottninggatan,1493R003
1493,Mariestad,1493A0020,Lugnås glesbygd,1493R004
1493,Mariestad,1493C1050,Marieholm-Bråten,1493R005
1493,Mariestad,1493C1090,Mariestad centrum-Katthavet,1493R006
1493,Mariestad,1493C1070,Nyestan-Ladukärr,1493R007
1493,Mariestad,1493C1030,Radbyn-Leksberg,1493R008
1493,Mariestad,1493C1100,Sjölyckan-Högelid-Krontorp,1493R009
1493,Mariestad,1493A0040,Sjötorp-Lyrestad,1493R010
1493,Mariestad,1493C1110,Snuggen-Madlyckan,1493R011
1493,Mariestad,1493A0030,Torsö-Hasslerör,1493R012
1493,Mariestad,1493C1010,Ullervad,1493R013
1493,Mariestad,1493A0010,Ullervad-Tidavad glesbygd,1493R014
1493,Mariestad,1493C1040,Vasavägen-Prebende,1493R015
1494,Lidköping,1494C1060,Gamla Staden,1494R001
1494,Lidköping,1494C1070,Gamla Staden,1494R001
1494,Lidköping,1494C1110,Gamla Staden,1494R001
1494,Lidköping,1494C1040,Gamla Staden,1494R001
1494,Lidköping,1494A0020,Hovby-Norra Härene-Saleby,1494R002
1494,Lidköping,1494A0010,Järpås-Lovene,1494R003
1494,Lidköping,1494A0060,Kålland-Kållandsö,1494R004
1494,Lidköping,1494A0070,Kålland-Kållandsö,1494R004
1494,Lidköping,1494C1010,Majåker-Ljunghed-Lidåker,1494R005
1494,Lidköping,1494C1030,Majåker-Ljunghed-Lidåker,1494R005
1494,Lidköping,1494C1020,Margretelund,1494R006
1494,Lidköping,1494C1050,Nya Staden,1494R007
1494,Lidköping,1494C1080,Nya Staden,1494R007
1494,Lidköping,1494C1120,Nya Staden,1494R007
1494,Lidköping,1494C1100,Råda Mosse-Dalängen-Lilleskog,1494R008
1494,Lidköping,1494C1130,Råda Mosse-Dalängen-Lilleskog,1494R008
1494,Lidköping,1494C1090,Råda-Askeslätt,1494R009
1494,Lidköping,1494C1140,Tofta-Stenhammar-Sjölunda,1494R010
1494,Lidköping,1494C1150,Tofta-Stenhammar-Sjölunda,1494R010
1494,Lidköping,1494A0040,Vinninga-Filsbäck,1494R011
1494,Lidköping,1494B2010,Vinninga-Filsbäck,1494R011
1494,Lidköping,1494A0030,Örslösa-Tun,1494R012
1494,Lidköping,1494A0050,Örslösa-Tun,1494R012
1495,Skara,1495B2010,Axvall,1495R001
1495,Skara,1495C1030,Skara tätort centrala södra,1495R002
1495,Skara,1495C1040,Skara tätort centrala västra,1495R003
1495,Skara,1495C1050,Skara tätort centrala östra,1495R004
1495,Skara,1495C1060,Skara tätort nordvästra,1495R005
1495,Skara,1495C1070,Skara tätort nordöstra,1495R006
1495,Skara,1495C1020,Skara tätort sydvästra,1495R007
1495,Skara,1495C1010,Skara tätort sydöstra,1495R008
1495,Skara,1495A0020,Skara västra omland-Ardala,1495R009
1495,Skara,1495A0010,Skara östra omland-Hornborgasjön,1495R010
1495,Skara,1495A0030,Varnhem-Eggby-Eggby omland,1495R011
1496,Skövde,1496C1070,Billingsluttningen-Kullen,1496R001
1496,Skövde,1496C1100,Billingsluttningen-Kullen,1496R001
1496,Skövde,1496C1130,Dälderna-Havstena,1496R002
1496,Skövde,1496C1160,Dälderna-Havstena,1496R002
1496,Skövde,1496C1170,Ekängen-Aspö-Ulveket,1496R003
1496,Skövde,1496C1190,Ekängen-Aspö-Ulveket,1496R003
1496,Skövde,1496A0060,Frösve Säter-Tidan-Väring,1496R004
1496,Skövde,1496B2010,Frösve Säter-Tidan-Väring,1496R004
1496,Skövde,1496A0040,Frösve Säter-Tidan-Väring,1496R004
1496,Skövde,1496C1030,Hentorp-Våmb,1496R005
1496,Skövde,1496C1060,Hentorp-Våmb,1496R005
1496,Skövde,1496C1120,Högskolan-Trängen,1496R006
1496,Skövde,1496A0010,Igelstorp-Värsås,1496R007
1496,Skövde,1496A0030,Igelstorp-Värsås,1496R007
1496,Skövde,1496C1050,Källegården,1496R008
1496,Skövde,1496C1180,Lunden-Trädgårdsstaden,1496R009
1496,Skövde,1496C1040,Mariesjö-Östermalm,1496R010
1496,Skövde,1496C1090,Mariesjö-Östermalm,1496R010
1496,Skövde,1496C1110,Norrmalm-Rosenhaga,1496R011
1496,Skövde,1496C1150,Norrmalm-Rosenhaga,1496R011
1496,Skövde,1496C1210,Ryd barkvägen-Lövängen,1496R012
1496,Skövde,1496C1220,Ryd barkvägen-Lövängen,1496R012
1496,Skövde,1496C1200,Ryds centrum,1496R013
1496,Skövde,1496C1020,Skultorp-Skultorpsbygden,1496R014
1496,Skövde,1496A0020,Skultorp-Skultorpsbygden,1496R014
1496,Skövde,1496C1010,Skultorp-Skultorpsbygden,1496R014
1496,Skövde,1496C1080,Skövde centrumkärna,1496R015
1496,Skövde,1496B3010,Tidan tätort-Tidan omnejd,1496R016
1496,Skövde,1496A0050,Timmersdala-Berg,1496R017
1496,Skövde,1496A0070,Timmersdala-Berg,1496R017
1496,Skövde,1496C1140,Västra fältet,1496R018
1497,Hjo,1497A0010,Hjo landsbygd,1497R001
1497,Hjo,1497A0020,Hjo landsbygd,1497R001
1497,Hjo,1497C1030,Hjo norr,1497R002
1497,Hjo,1497C1040,Hjo norr,1497R002
1497,Hjo,1497C1010,Hjo söder,1497R003
1497,Hjo,1497C1020,Hjo söder,1497R003
1498,Tidaholm,1498A0010,Hökensås,1498R001
1498,Tidaholm,1498A0030,Hökensås,1498R001
1498,Tidaholm,1498C1010,Tidaholm centrum,1498R002
1498,Tidaholm,1498C1040,Tidaholm centrum,1498R002
1498,Tidaholm,1498C1020,Tidaholm västra,1498R003
1498,Tidaholm,1498C1050,Tidaholm västra,1498R003
1498,Tidaholm,1498C1030,Tidaholm östra,1498R004
1498,Tidaholm,1498A0020,Varv,1498R005
1499,Falköping,1499A0070,Broddetorp,1499R001
1499,Falköping,1499C1080,Falköping norra stad,1499R002
1499,Falköping,1499C1090,Falköping norra stad,1499R002
1499,Falköping,1499C1010,Falköping södra stad,1499R003
1499,Falköping,1499C1030,Falköping södra stad,1499R003
1499,Falköping,1499C1060,Falköping västra stad,1499R004
1499,Falköping,1499C1070,Falköping västra stad,1499R004
1499,Falköping,1499C1050,Falköping östra stad,1499R005
1499,Falköping,1499C1020,Falköping östra stad,1499R005
1499,Falköping,1499C1040,Falköping östra stad,1499R005
1499,Falköping,1499A0030,Floby,1499R006
1499,Falköping,1499B3010,Floby,1499R006
1499,Falköping,1499A0050,Gudhem-Torbjörntorp,1499R007
1499,Falköping,1499A0010,Kinnarp-Slutarp-Åsarp,1499R008
1499,Falköping,1499B4010,Kinnarp-Slutarp-Åsarp,1499R008
1499,Falköping,1499A0040,Odensberg,1499R009
1499,Falköping,1499B2010,Stenstorp,1499R010
1499,Falköping,1499A0060,Stenstorp,1499R010
1499,Falköping,1499A0020,Vartofta-Kättilstorp,1499R011
1715,Kil,1715C1010,Dalliden,1715R001
1715,Kil,1715C1030,Fryksta-Vikstad,1715R002
1715,Kil,1715C1040,Fryksta-Vikstad,1715R002
1715,Kil,1715A0010,Kils omland,1715R003
1715,Kil,1715A0020,Kils omland,1715R003
1715,Kil,1715A0030,Kils omland,1715R003
1715,Kil,1715C1020,Lersätter,1715R004
1730,Eda,1730A0030,Charlottenberg omland,1730R001
1730,Eda,1730C1010,Charlottenberg tätort,1730R002
1730,Eda,1730A0010,Koppom tätort-Koppom omland,1730R003
1730,Eda,1730A0020,Köla-Skillingmark,1730R004
1730,Eda,1730B2010,Åmotfors tätort,1730R005
1737,Torsby,1737A0040,Stöllet-Ambjörby-Likenäs,1737R001
1737,Torsby,1737A0050,Sysslebäck-Höljes,1737R002
1737,Torsby,1737C1020,Torsby centrala,1737R003
1737,Torsby,1737C1030,Torsby norra,1737R004
1737,Torsby,1737A0010,Torsby omland,1737R005
1737,Torsby,1737C1010,Torsby södra,1737R006
1737,Torsby,1737A0030,Vitsand,1737R007
1737,Torsby,1737A0020,Östmark-Lekvattnet,1737R008
1760,Storfors,1760C1010,Storfors centralort,1760R001
1760,Storfors,1760A0010,Storfors tätorter-Storfors landsbygd,1760R002
1761,Hammarö,1761C1020,Götetorp-Hammar,1761R001
1761,Hammarö,1761C1030,Götetorp-Hammar,1761R001
1761,Hammarö,1761A0010,Hammarö sydöstra,1761R002
1761,Hammarö,1761C1080,Nolgård-Lövnäs,1761R003
1761,Hammarö,1761C1070,Nolgård-Lövnäs,1761R003
1761,Hammarö,1761C1010,Skoghall-Gunnarskär,1761R004
1761,Hammarö,1761C1050,Skoghall-Mörmon,1761R005
1761,Hammarö,1761C1040,Skoghall-Vidöåsen,1761R006
1761,Hammarö,1761C1060,Tynäs-Bärstad-Hallersrud,1761R007
1762,Munkfors,1762C1020,Munkerud-Munkebol,1762R001
1762,Munkfors,1762C1010,Munkfors centrala områden,1762R002
1762,Munkfors,1762A0010,Munkfors yttre områden,1762R003
1763,Forshaga,1763B2010,Deje-Dejefors,1763R001
1763,Forshaga,1763B2020,Deje-Dejefors,1763R001
1763,Forshaga,1763A0010,Forshaga omland,1763R002
1763,Forshaga,1763C1020,Forshaga-Skived,1763R003
1763,Forshaga,1763C1030,Forshaga-Skived,1763R003
1763,Forshaga,1763C1010,Forshaga-Skived,1763R003
1764,Grums,1764A0020,Borgvik-Värmskog-Skruvstad,1764R001
1764,Grums,1764C1020,Gamla Slottsbron,1764R002
1764,Grums,1764C1050,Karlberg,1764R003
1764,Grums,1764C1030,Orrby-Grönberg,1764R004
1764,Grums,1764C1040,Orrby-Grönberg,1764R004
1764,Grums,1764A0010,Segmon-Liljedal,1764R005
1764,Grums,1764C1010,Slottsbron,1764R006
1765,Årjäng,1765A0010,Trankil-Blomskog-Silbodal-Sillerud,1765R001
1765,Årjäng,1765A0020,Trankil-Blomskog-Silbodal-Sillerud,1765R001
1765,Årjäng,1765B2010,Töcksfors,1765R002
1765,Årjäng,1765A0030,Västra Fågelvik-Töcksmark-Östervallskog-Karlanda,1765R003
1765,Årjäng,1765A0040,Västra Fågelvik-Töcksmark-Östervallskog-Karlanda,1765R003
1765,Årjäng,1765C1030,Årjäng,1765R004
1765,Årjäng,1765C1010,Årjäng,1765R004
1765,Årjäng,1765C1020,Årjäng,1765R004
1766,Sunne,1766A0030,Borgeby,1766R001
1766,Sunne,1766C1040,Hea,1766R002
1766,Sunne,1766C1010,Leran,1766R003
1766,Sunne,1766A0050,Lysviks kyrkby,1766R004
1766,Sunne,1766A0060,Lysviks kyrkby,1766R004
1766,Sunne,1766A0010,Sunne södra kommundel,1766R005
1766,Sunne,1766A0020,Sunne södra kommundel,1766R005
1766,Sunne,1766C1020,Sunne tätort östra,1766R006
1766,Sunne,1766C1030,Sunne tätort östra,1766R006
1766,Sunne,1766A0040,Uddheden,1766R007
1780,Karlstad,1780C1360,Alster-Skattkärr-Skattkärrs omland,1780R001
1780,Karlstad,1780A0030,Alster-Skattkärr-Skattkärrs omland,1780R001
1780,Karlstad,1780C1280,Alster-Skattkärr-Skattkärrs omland,1780R001
1780,Karlstad,1780A0050,Edsgatan norra-Vallargärdet-Vallargärdets omland,1780R002
1780,Karlstad,1780C1430,Edsgatan norra-Vallargärdet-Vallargärdets omland,1780R002
1780,Karlstad,1780B4010,Edsvalla-Karlstads västra landsbygd,1780R003
1780,Karlstad,1780A0010,Edsvalla-Karlstads västra landsbygd,1780R003
1780,Karlstad,1780C1290,Färjestad-Järpetan-Rud sydvästra,1780R004
1780,Karlstad,1780C1380,Färjestad-Järpetan-Rud sydvästra,1780R004
1780,Karlstad,1780C1110,Gruvlyckan,1780R005
1780,Karlstad,1780C1060,Herrhagen nordvästra-Lamberget-Sjöstad,1780R007
1780,Karlstad,1780C1100,Herrhagen nordvästra-Lamberget-Sjöstad,1780R007
1780,Karlstad,1780C1050,Herrhagen sydöstra-Yttre hamn,1780R006
1780,Karlstad,1780C1080,Herrhagen sydöstra-Yttre hamn,1780R006
1780,Karlstad,1780C1170,Hultsberg-Gustavsberg,1780R008
1780,Karlstad,1780C1190,Hultsberg-Gustavsberg,1780R008
1780,Karlstad,1780C1230,Klara-Sandbäcken-Sanna,1780R009
1780,Karlstad,1780C1300,Kronoparken centrala,1780R011
1780,Karlstad,1780C1250,Kronoparken centrala,1780R011
1780,Karlstad,1780C1330,Kronoparken norra,1780R010
1780,Karlstad,1780C1370,Kronoparken norra,1780R010
1780,Karlstad,1780C1320,Kronoparken östra,1780R012
1780,Karlstad,1780C1240,Kroppkärr-Lorensberg-Välsviken,1780R013
1780,Karlstad,1780C1310,Kroppkärr-Lorensberg-Välsviken,1780R013
1780,Karlstad,1780C1030,Kvarnberget-Sommarro-Marieberg,1780R014
1780,Karlstad,1780C1090,Kvarnberget-Sommarro-Marieberg,1780R014
1780,Karlstad,1780B3010,Molkom-Blombacka,1780R015
1780,Karlstad,1780C1200,Norrstrand,1780R016
1780,Karlstad,1780C1220,Norrstrand,1780R016
1780,Karlstad,1780C1020,Orrholmen,1780R017
1780,Karlstad,1780C1070,Romstad-Strand,1780R018
1780,Karlstad,1780C1270,Rud nordöstra,1780R019
1780,Karlstad,1780C1340,Rud nordöstra,1780R019
1780,Karlstad,1780C1260,Råtorp,1780R020
1780,Karlstad,1780C1350,Råtorp,1780R020
1780,Karlstad,1780C1410,Skåre centrala-Ilanda-Stodene,1780R022
1780,Karlstad,1780C1420,Skåre centrala-Ilanda-Stodene,1780R022
1780,Karlstad,1780A0040,Skåre omland,1780R021
1780,Karlstad,1780C1390,Skåreberget-Älvåker,1780R023
1780,Karlstad,1780C1400,Stockfallet-Edsgatan södra-Steffensminne,1780R024
1780,Karlstad,1780C1150,Sundsta-Hagaborg,1780R025
1780,Karlstad,1780C1210,Sundsta-Hagaborg,1780R025
1780,Karlstad,1780C1120,Tingvallastaden-Haga,1780R026
1780,Karlstad,1780C1130,Tingvallastaden-Haga,1780R026
1780,Karlstad,1780C1140,Tingvallastaden-Haga,1780R026
1780,Karlstad,1780C1040,Viken-Tyggårdsviken-Tullholmen,1780R027
1780,Karlstad,1780B2010,Vålberg-Norsbron,1780R028
1780,Karlstad,1780B2020,Vålberg-Norsbron,1780R028
1780,Karlstad,1780C1160,Våxnäs,1780R029
1780,Karlstad,1780C1180,Våxnäs,1780R029
1780,Karlstad,1780A0060,Väse-Karlstads östra landsbygd,1780R030
1780,Karlstad,1780A0020,Väse-Karlstads östra landsbygd,1780R030
1780,Karlstad,1780C1010,Zakrisdal-Bergvik-Björkås,1780R031
1781,Kristinehamn,1781B2010,Björneborg,1781R001
1781,Kristinehamn,1781C1080,Bro,1781R002
1781,Kristinehamn,1781C1010,Broängen-Presterud-Strandudden,1781R003
1781,Kristinehamn,1781C1060,Broängen-Presterud-Strandudden,1781R003
1781,Kristinehamn,1781C1030,Fältet-Djurgården,1781R004
1781,Kristinehamn,1781C1050,Fältet-Djurgården,1781R004
1781,Kristinehamn,1781A0020,Kristinehamn norra omland,1781R005
1781,Kristinehamn,1781A0030,Kristinehamn norra omland,1781R005
1781,Kristinehamn,1781A0010,Kristinehamn södra omland,1781R006
1781,Kristinehamn,1781C1020,Kurlanda,1781R007
1781,Kristinehamn,1781C1090,Marielund-Jakobsberg-Östermalm,1781R008
1781,Kristinehamn,1781C1110,Marielund-Jakobsberg-Östermalm,1781R008
1781,Kristinehamn,1781C1040,Smedby-Liljebäck-Södermalm,1781R009
1781,Kristinehamn,1781C1070,Smedby-Liljebäck-Södermalm,1781R009
1781,Kristinehamn,1781C1100,Strand-Marieberg-Villastaden,1781R010
1781,Kristinehamn,1781C1120,Strand-Marieberg-Villastaden,1781R010
1782,Filipstad,1782C1010,Bergslagstorget-Eriksberg,1782R001
1782,Filipstad,1782A0030,Filipstad norra,1782R002
1782,Filipstad,1782A0010,Filipstad södra,1782R003
1782,Filipstad,1782A0020,Filipstad södra,1782R003
1782,Filipstad,1782C1030,Höglunda-Myrängen,1782R004
1782,Filipstad,1782C1020,Kalhyttan-centrum,1782R005
1782,Filipstad,1782B2010,Lesjöfors,1782R006
1782,Filipstad,1782C1040,Storbron,1782R007
1783,Hagfors,1783B3010,Ekshärad tätort,1783R001
1783,Hagfors,1783A0040,Hagfors nordväst,1783R002
1783,Hagfors,1783A0030,Hagfors nordöst,1783R003
1783,Hagfors,1783A0020,Hagfors sydväst,1783R004
1783,Hagfors,1783A0010,Hagfors sydöst,1783R005
1783,Hagfors,1783C1020,Hagfors tätort,1783R006
1783,Hagfors,1783C1030,Hagfors tätort,1783R006
1783,Hagfors,1783C1010,Hagfors tätort,1783R006
1783,Hagfors,1783B2010,Råda-Uddeholm,1783R007
1784,Arvika,1784C1030,Arvika centrum-Högåsen-Degerängen,1784R001
1784,Arvika,1784C1050,Arvika centrum-Högåsen-Degerängen,1784R001
1784,Arvika,1784C1060,Arvika centrum-Högåsen-Degerängen,1784R001
1784,Arvika,1784C1010,Dottevik-Östra Sund,1784R002
1784,Arvika,1784A0010,Glava,1784R003
1784,Arvika,1784A0070,Gunnarskog,1784R004
1784,Arvika,1784C1040,Haga-Agneteberg-Rosendal,1784R005
1784,Arvika,1784C1070,Haga-Agneteberg-Rosendal,1784R005
1784,Arvika,1784C1080,Haga-Agneteberg-Rosendal,1784R005
1784,Arvika,1784A0030,Jössefors-Västra Sund,1784R006
1784,Arvika,1784A0060,Mangskog-Brunskog,1784R007
1784,Arvika,1784C1020,Solvik-Taserud,1784R008
1784,Arvika,1784C1090,Solvik-Taserud,1784R008
1784,Arvika,1784A0040,Speke-Rackstad-Mötterud-Humlekil,1784R009
1784,Arvika,1784A0020,Stavnäs-Högerud,1784R010
1784,Arvika,1784A0050,Älgå-Ny,1784R011
1785,Säffle,1785C1050,Annelund-Billerud-Lugnadal,1785R001
1785,Säffle,1785C1030,Höglunda-Hermes-Norelund,1785R002
1785,Säffle,1785A0050,Långserud-Gillberga-Nysäter,1785R003
1785,Säffle,1785C1010,Olof Trätälja-Villan-Flå,1785R004
1785,Säffle,1785C1040,Rolfserud-Tingvalla-Treabackarna,1785R005
1785,Säffle,1785A0040,Rudsbyn-Svanskog,1785R006
1785,Säffle,1785C1020,Sundstorp-Sund-Tuvan,1785R007
1785,Säffle,1785A0010,Värmlandsnäs,1785R008
1785,Säffle,1785A0020,Västra Kila-Tveta,1785R009
1785,Säffle,1785A0030,Östra Kila-Värmlandsbro-Södra Ny,1785R010
1814,Lekeberg,1814C1010,Fjugesta västra,1814R001
1814,Lekeberg,1814C1020,Fjugesta östra,1814R002
1814,Lekeberg,1814A0030,Lekeberg norra landsbygd,1814R003
1814,Lekeberg,1814A0010,Lekeberg södra landsbygd,1814R004
1814,Lekeberg,1814B2010,Lekeberg-Lanna,1814R005
1814,Lekeberg,1814A0020,Mullhyttan-Mullhyttan omnejd,1814R006
1860,Laxå,1860A0010,Finnerödja-Tived,1860R001
1860,Laxå,1860A0020,Hasselfors-Röfors,1860R002
1860,Laxå,1860C1020,Laxå norra,1860R003
1860,Laxå,1860C1010,Laxå södra,1860R004
1861,Hallsberg,1861C1010,Hallsberg västra-Stortorget-Vibytorp,1861R001
1861,Hallsberg,1861C1040,Hallsberg östra-Norrby-Samsala,1861R002
1861,Hallsberg,1861C1020,Nya Långängen-Falla,1861R003
1861,Hallsberg,1861C1050,Nytorget-Hässleberg-Brunnskullen,1861R004
1861,Hallsberg,1861B2010,Pålsboda-Vibbanbotorp-Resta,1861R005
1861,Hallsberg,1861B3010,Sköllersta-Kalsta-Sörby,1861R006
1861,Hallsberg,1861C1030,Stocksätter-Kårstahult-Stora Älberg,1861R007
1861,Hallsberg,1861A0010,Svennevad-Kånsta-Hjortkvarn,1861R008
1861,Hallsberg,1861A0030,Vretstorp-Viby-omland,1861R009
1861,Hallsberg,1861A0020,Östansjö-Tisaren-Ålsta,1861R010
1862,Degerfors,1862C1030,Degerfors centrum-Bruket,1862R001
1862,Degerfors,1862C1010,Degerfors centrum-Bruket,1862R001
1862,Degerfors,1862C1020,Degerfors centrum-Bruket,1862R001
1862,Degerfors,1862C1040,Strömtorp-Degernäs,1862R002
1862,Degerfors,1862C1050,Strömtorp-Degernäs,1862R002
1862,Degerfors,1862A0010,Svartå-Solberga-Knutsbol,1862R003
1862,Degerfors,1862A0020,Åtorp-Högberg-Gräsmossen,1862R004
1863,Hällefors,1863C1020,Hällefors centrum,1863R001
1863,Hällefors,1863A0020,Hällefors omland,1863R002
1863,Hällefors,1863A0010,Hällefors omland,1863R002
1863,Hällefors,1863C1010,Hällefors-Gillershöjden,1863R003
1863,Hällefors,1863C1030,Hällefors-Kronhagen,1863R004
1864,Ljusnarsberg,1864C1020,Kopparberg City,1864R001
1864,Ljusnarsberg,1864C1010,Kopparberg Yttre-Bångbro,1864R002
1864,Ljusnarsberg,1864A0010,Ljusnarsberg Yttre,1864R003
1880,Örebro,1880C1040,Adolfsberg,1880R001
1880,Örebro,1880C1060,Adolfsberg,1880R001
1880,Örebro,1880C1100,Almby-Ormesta,1880R002
1880,Örebro,1880C1160,Almby-Ormesta,1880R002
1880,Örebro,1880C1540,Baronbackarna,1880R003
1880,Örebro,1880C1080,Brickebacken,1880R004
1880,Örebro,1880C1050,Brickebacken,1880R004
1880,Örebro,1880C1020,Brickeberg-Norra Bro,1880R005
1880,Örebro,1880C1090,Brickeberg-Norra Bro,1880R005
1880,Örebro,1880C1070,Brunnsgärdet-Lindhult-Nasta,1880R006
1880,Örebro,1880C1110,Brunnsgärdet-Lindhult-Nasta,1880R006
1880,Örebro,1880A0040,Ekeby-Almby-Hidingsta-Stora Mellösa,1880R007
1880,Örebro,1880A0060,Ekeby-Almby-Hidingsta-Stora Mellösa,1880R007
1880,Örebro,1880B3010,Ekeby-Almby-Hidingsta-Stora Mellösa,1880R007
1880,Örebro,1880C1180,Eklunda-Sörby,1880R008
1880,Örebro,1880C1200,Eklunda-Sörby,1880R008
1880,Örebro,1880C1170,Eklunda-Sörby,1880R008
1880,Örebro,1880A0120,Ervalla-Ölmbrotorp,1880R009
1880,Örebro,1880A0140,Ervalla-Ölmbrotorp,1880R009
1880,Örebro,1880A0090,Ervalla-Ölmbrotorp,1880R009
